X,Y,OBJECTID,Agency,Pro_Name,Address,Pro_type,Pro_Desc,Pro_Cost,Phase,Ownersh,Public_,Res_Units,Res_Type,Ins_Type,Rooms_H,Park_Spc,SqFoot,Cons_Type,LEED,TOD,VV_In,Green,C_Name,C_Email,C_Web,C_Phone,L_Update,Res1_Typ,CSYear,CSSeaso,CCYear,CCSeaso,BSqFtOFF,BSqFtRET,BSqFtRES,BSqFtIND,BSqFtHOT,BSqFtINS,BSqFtPar,BSqFtOth,Picture,Per_Jobs,Tem_Jobs,created_user,created_date,last_edited_user,last_edited_date
-76.610153487511312,39.292286690081554,6845,Downtown Partnership,The Real News Network Headquarters,235 Holliday Street,Office,"Renovation of 2 vacant buildings to be used for headquarter of the Real News Network.  Space will also include a cafe space, and a webcast production and town hall space.",1400000,Completed,Private,N/A,,N/A,N/A,,,,Rehabilitation,,,,,The Real News Network,,http://therealnews.com/,,2015-07-24T13:31:44.000Z,N/A,2012,Summer,2014,Summer,40000,,,,,,,,https://c1.staticflickr.com/1/392/19755121506_c2d96e154d_m.jpg,,14,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.612025669645135,39.288437994308993,6846,Downtown Partnership,25 S. Calvert Hotel,25 S. Calvert Street,Hotel,Ground up construction of 149 key hotel room.  Flag to be announced.  Site prep has been completed.,25000000,Planned,Private,N/A,,N/A,N/A,149,,,New Construction,,,,,Allstar Management Inc.,,,,2017-09-21T14:26:19.000Z,N/A,2015,Winter,2017,Spring,,,,,81950,,0,,https://c1.staticflickr.com/1/474/19158701134_54827a67d8_m.jpg,,250,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.616982393470835,39.293220807486257,6847,Downtown Partnership,300 Cathedral Street Residential Conversion,300 Cathedral Street,Residential,"Conversion of historic office building to residential.
",3500000,Completed,Private,N/A,59,Rental,,,12,,Rehabilitation,Silver,No,No,No,Broadwater Capital,,http://broadwater-capital.com/,,2017-09-21T14:14:00.000Z,Multiple Family,2012,Winter,2013,Winter,,,67850,,,,3240,,https://c1.staticflickr.com/1/329/19594700089_fd79bda0a5_m.jpg,,35,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.615169220096661,39.292440301114681,6848,Downtown Partnership,301 N. Charles Street Residential Conversion,301 N. Charles Street,Residential,Conversion of vacant historic building to market rate apartment building.,15000000,Completed,Private,N/A,96,Rental,N/A,0,0,,Rehabilitation,Certified,No,No,No,PMC Property Group,,"www.pmcpropertygroup.com/
",,2017-09-21T14:16:45.000Z,Multiple Family,2013,Spring,2014,Spring,,6000,110400,0,0,0,0,0,https://c1.staticflickr.com/1/405/19755122526_22d6d969df_m.jpg,,150,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.615680529930501,39.294006109196033,6849,Downtown Partnership,"344 N. Charles Street
","344 N. Charles Street
",Residential,"Renovation of former office building, leaving existing retail on first floor and converting upper floor to 18 residential units.
",1500000,Completed,Private,N/A,18,Rental,,,,,Rehabilitation,,,,,"WRH Property Holdings, LLC",,,,2015-07-24T13:10:06.000Z,Multiple Family,2013,Winter,2014,Fall,,,20700,,0,,0,,https://c2.staticflickr.com/4/3782/19755122456_2e1f71c074_m.jpg,,15,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.598997595707289,39.285528506754453,6850,Downtown Partnership,Fallsway Spring,400 S. Central Avenue,Office,"Conversion of vacant, former auto repair shop to office space with ground floor restaurant.",1000000,Completed,Private,N/A,,N/A,N/A,,,,Rehabilitation,,No,No,No,Union Box Company,,http://www.unionboxcompany.com/,,2017-09-21T13:24:19.000Z,N/A,2013,Spring,2013,Fall,10000,1500,,,,,,,https://c2.staticflickr.com/4/3805/19593288148_c196ac3004_m.jpg,,10,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.610735109136087,39.297008402854395,6851,Planning,Fallsway Housing & Service Center,620 Fallsway,Institutional,Newly constructed building for use as City's primary homeless shelter.,10000000,Completed,Public,City,,,Healthcare,,,,New Construction,Certified,,,,Baltimore City Homeless Services Program,,http://www.baltimorecity.gov/,,2015-12-02T14:00:28.000Z,,,,2011,Summer,4000,,,,,30000,,,https://farm1.staticflickr.com/632/23368999521_41f74c0057_b.jpg,,100,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.629745123785739,39.28399317987121,6853,Baltimore Housing,Camden Crossing Phase VI-B & VII,"801-811 Ryan Street, 820-830 Ryan Street, and 820 ",Residential,"New construction of 13 townhomes, as part of the 150 townhome Camden Crossing master plan.
",23000000,Completed,Public-Private,N/A,150,Rental,N/A,0,0,0,New Construction,N/A,No,No,No,HABC,econview@baltimorecity.gov,"http://www.metroventures.com/ 
",410-396-5590,2017-09-21T13:25:43.000Z,Single Family,2013,Fall,2012,Fall 2013,0,0,0,0,0,0,0,0,http://s5.postimg.org/l3es16zhz/Camden_Crossing.jpg,0,140,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.603622638390135,39.290177819085692,6854,Baltimore Housing,Jonestown Mews,921-923 E. Baltimore Street,Residential,Conversion of historic building for market rate apartments.,5000000,Planned,Private,N/A,21,Rental,,,,,Rehabilitation,,,,,"Tradewinds Realty Partners, LLC",,www.tradewinds-int.com,,2015-07-17T19:23:11.000Z,Multiple Family,,,2015,Winter,,,24150,,0,,0,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,50,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.615663833880348,39.297515895677584,6855,Downtown Partnership,Mt. Vernon Place Restoration,Monument and Charles Streets,Park & Open Space,"Master restoration to Washington Monument and the surrounding parks.  First phase of stabilization and renovation of the Monument completed in July of 2015.  2nd phase will involve restoration and landscaping of the north and south parks, and the final phase will beautify and restore the east and west parks.",12000000,Under Construction,Public,City,,N/A,N/A,,,,Rehabilitation,,,,,Friends of Mount Vernon Place,,http://mvpconservancy.org/,,2015-07-24T12:52:47.000Z,,2013,Spring,2016,Summer,,,,,,,,,https://c1.staticflickr.com/1/554/19784591901_8fb69981e2_m.jpg,,120,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.614291095603065,39.286621195533691,6856,Downtown Partnership,Berm Removal & Landscaping- unit block E. Pratt St,Unit Block E. Pratt Street,Park & Open Space,"Removal of berm in front of Transamerica Tower, and addition of temporary landscaping.  In addition, landscaping to make the area more park like was installed, and space for events is in the works. Space is programmed by the Downtown Partnership throughout the spring, summer and fall. Work is funded by the Downtown Partnership and a Southwest Airlines Heart of the Community grant.",170000,Completed,Public,City,,N/A,N/A,,,,Rehabilitation,N/A,No,No,Yes,,,www.godowntownbaltimore.com,,2016-10-14T18:35:08.000Z,N/A,2012,Winter,2015,Fall,,,,,,,,,https://c1.staticflickr.com/1/487/19594700179_cfffd138c4_m.jpg,,0.700000,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.614366316444091,39.293882941240525,6857,Downtown Partnership,330 St. Paul Street,330 St. Paul Street,Residential,"Rehabilitation and conversion of vacant, deteriorating building to small residential building.  Project will involve some expansion of the existing building.",,Completed,Private,N/A,14,Rental,N/A,,,,Both,N/A,No,No,No,THA Advisory,,"http://tha-advisory.com/ 
",,2017-09-21T14:13:49.000Z,Multiple Family,2014,Winter,2014,Fall,,0,16100,,,,,,https://c1.staticflickr.com/1/336/19158700974_6133499210_m.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.610648140613861,39.272965395365581,6858,Planning,The Towns at Federal Hill,"124 E Fort Ave & 1448 Sumwalt Ct
",Residential,,,Completed,Private,,5,For Sale,,,,,New Construction,,,,,,,,,2017-10-12T21:10:24.000Z,Single Family,,,2015,,,,5750,,,,,,https://farm1.staticflickr.com/318/20127242270_2a90faad82_k.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.615716868764551,39.289915810960501,6859,Planning,Lord Baltimore Hotel renovation,20 W. Baltimore St,Hotel,Renovated and flag change of historic hotel.,,Completed,Private,N/A,,N/A,N/A,,,,,,,,,,,,,2015-12-02T14:01:04.000Z,,2013,Spring,2014,Spring,,,,,,,,,https://farm1.staticflickr.com/529/20306858082_d5eb864177_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.621538517441579,39.290559780723662,6860,BDC,University Lofts,400-418 W Fayette Street and 100 N Eutaw Street,Mixed-Use,UMB selected Focus/Kinsey Partnership for the former Drovers Bank building at 100 N. Eutaw Street and the former Sons of Italy building at 410-412 W Fayette Street as well as a redevelopment of an adjacent surface lot.,70000000,Planned,Public-Private,N/A,206,Rental,N/A,146,96,0,Both,N/A,Yes,No,No,BDC,info@baltimoredevelopment.com,baltimoredevelopment.com,410-837-9305,2017-06-13T20:07:48.000Z,Multiple Family,2018,Winter,2020,Winter,0,10000,0,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.612723088622175,39.290289636062333,6861,Downtown Partnership,"Equitable Builting
","10 N CALVERT ST
",Mixed-Use,Conversion of former office space and historic building to 188-room market rate apartment use.,32000000,Completed,Private,N/A,189,Rental,N/A,0,0,0,Rehabilitation,Silver,No,No,No,JK Equities,,http://www.jkequities.com/,,2015-07-24T13:19:55.000Z,Multiple Family,2014,,2015,Summer,0,,216200,0,0,,0,,https://c1.staticflickr.com/1/273/19593288188_f46c346cb1_m.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.633416736695494,39.290677789721393,6862,Baltimore Housing,"Center West Project 
",Poppleton,Mixed-Use,Redevelopment of Poppleton area to include retail and 916 homeownership units and 201 rental units.,460000000,Planned,Public-Private,N/A,1100,Rental,N/A,0,0,0,New Construction,N/A,Yes,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T12:56:30.000Z,Multiple Family,2015,Spring,2019,Spring,0,0,0,0,0,0,0,0,http://s5.postimg.org/yia8g6zp3/Center_West_Project.jpg,4,350,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.616406711402092,39.270273732528018,6863,Planning,Heath Street Lofts,"111 W Heath Street
",Residential,"RESTORATION AND CONVERSION OF A VACANT HISTORIC INDUSTRIAL BUILDING INTO 59 APARTMENTS, INCLUDING A MEZZANINE ADDITION",5000000,Planned,Private,,59,Rental,,,,70563,Rehabilitation,,,,,,,,,2015-12-02T14:00:47.000Z,Multiple Family,,,,,,,67850,,0,,0,,https://farm1.staticflickr.com/712/23369037941_5bcbd7171d_b.jpg,,50,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.536110988062362,39.268179346217309,6864,Planning,"Victory Steel Warehouse
","6320 Beckley Street
",Industrial,"Construction of 1 story 22, 800 sq ft warehouse building
",,,,,,,,,,,,,,,,,,,,2016-10-20T12:16:17.000Z,,,,,,,,,,,,,,https://farm4.staticflickr.com/3716/20128597219_5d4b1291df_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.589011609445222,39.308454485537425,6865,Baltimore Housing,Mary Harvin Center Senior Apartments,1600 N. Chester,Residential,New construction of housing for the elderly,14121883,Completed,Public-Private,N/A,61,Rental,N/A,0,0,0,New Construction,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2016-10-14T18:40:16.000Z,Multiple Family,2014,Winter,2015,,0,0,70150,0,0,0,0,0,http://s5.postimg.org/h3q07x2k7/Mary_Harvin.png,3,90,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.620266291259099,39.298242550915411,6866,Baltimore Housing,M on Madison,301 W. Madison,Residential,A mid rise apartment building in the historic Mount Vernon District.,17000000,Completed,Public-Private,N/A,74,Rental,N/A,0,0,0,New Construction,Silver,Yes,No,No,HABC,econview@baltimorecity.gov,www.BaltimoreHousing.org,410-396-5590,2015-07-02T12:54:36.000Z,Multiple Family,2011,Spring,2013,Winter,0,0,85100,0,0,0,0,0,http://pfarc.com/wp//wp-content/uploads/2010/10/08020-03.jpg,0,100,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.618038767799518,39.295675796237902,6867,Downtown Partnership,505 Park Avenue Residential Conversion,505 Park Avenue,Residential,"Conversion of former office building and old carriage house to apartment building in former office space, and single family dwelling unit in carriage house, which will be available for purchase.",,Completed,Private,,12,,N/A,,7,,Rehabilitation,,,,,Trademark Properties,,http://www.trademarkdc.com/,,2015-07-24T13:10:59.000Z,Multiple Family,2013,Winter,2014,Winter,,,13800,,,,1890,,https://c1.staticflickr.com/1/350/19593288408_e853766207_m.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.62324697216836,39.294666391693781,6868,Downtown Partnership,The 501,501 West Franklin St,Residential,"Student-oriented housing, slated to deliver in August of 2015.",0,Under Construction,Private,N/A,138,Rental,N/A,0,0,0,Rehabilitation,Silver,No,No,No,,n/a,http://www.501franklin.com/,n/a,2015-07-24T12:55:28.000Z,Multiple Family,2015,Spring,2015,Summer,0,0,0,0,0,0,,0,https://c1.staticflickr.com/1/535/19591820420_ec884e72ae_m.jpg,0,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.622812454858618,39.294994361647909,6869,Planning,7-Eleven,500 W Franklin St,Retail,Multi-story 7-11 convenience store,0,Completed,Private,N/A,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No,n/a,n/a,n/a,n/a,2016-06-24T14:50:36.000Z,N/A,2015,Summer,2015,Fall,0,0,0,0,0,0,0,0,http://s3-media4.fl.yelpassets.com/bphoto/zwNZbuIYYEXPrPSE83CtAg/o.jpg,0,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.64471767059743,39.311468818102391,6870,Baltimore Housing,Penn Square II,"2600 Pennsylvania
Baltimore Maryland 21217",Residential,New construction of affordable housing and retail,14700000,Completed,Public-Private,N/A,61,Rental,N/A,0,32,0,New Construction,N/A,Yes,Yes,No,HABC,econview@baltimorecity.gov,www.baltimore housing.org,410-396-5590,2016-10-14T18:36:16.000Z,Multiple Family,2014,Winter,2015,Winter,0,0,70150,0,0,0,8640,0,http://s5.postimg.org/svdvipx6f/Penn_Square_II.jpg,5,147,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.670224908791681,39.273641832733823,6871,Baltimore Housing,Bon Secours Gibbons,"901 S Caton
Baltimore Maryland 21229",Residential,Repurpose of old school building into affordable housing,19400000,Under Construction,Public-Private,N/A,80,Rental,N/A,0,109,88000,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-01T17:30:14.000Z,Multiple Family,2015,Spring,2016,Spring,0,0,92000,0,0,0,0,0,http://s5.postimg.org/5837w7jnb/Bon_Secours_Gibbons_Page_1.jpg,2,183,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.609663274991291,39.309455315943552,6872,Baltimore Housing,City Arts II,"1700 Greenmount
Baltimore Maryland 21202",Residential,New construction of affordable artist housing,14200000,Under Construction,Public-Private,N/A,60,Rental,N/A,0,0,0,New Construction,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2016-10-14T18:11:21.000Z,Multiple Family,2015,Spring,2016,Winter,0,0,69000,0,0,0,0,0,http://s5.postimg.org/vdzkjeiwn/City_Arts_II.jpg,4,142,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.65746243574776,39.280765684993113,6873,Baltimore Housing,Bon Secours Benet,"400 Millington Avenue
Baltimore, Maryland 21223",Residential,Rehabilitation of affordable elderly housing,12800000,Completed,Public-Private,N/A,101,Rental,N/A,0,0,0,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-01T17:31:01.000Z,Multiple Family,2013,Winter,2014,Winter,0,0,116150,0,0,0,0,0,http://s5.postimg.org/v1zqno8xj/Bon_Secours_Benet.jpg,2,128,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.637525135017711,39.299828870623443,6874,Baltimore Housing,Residences at Lafayette,"1106 W. Lafayette
Baltimore Maryland 21217",Residential,Reabilitation of affordable housing.,817300,Under Construction,Public-Private,N/A,7,Rental,N/A,0,0,0,Rehabilitation,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T12:54:13.000Z,Multiple Family,2014,Fall,2015,Fall,0,0,0,0,0,0,0,0,http://s5.postimg.org/6aykti247/Residences_at_Lafayette.jpg,,10,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.558385604503911,39.315276826523842,6875,Baltimore Housing,Orchard Ridge V,"Orchard Ridge Boulevard
Baltimore Maryland",Residential,"New construction of affordable family housing is part of a $84,000,000 project.",,Under Construction,Public-Private,N/A,65,Rental,N/A,0,0,0,New Construction,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2017-09-20T17:58:42.000Z,Multiple Family,2016,Winter,2016,Spring,0,0,74750,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,2,130,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.614472551057474,39.2952671205366,6876,Baltimore Housing,Franklin Lofts and Flats,"20 E Franklin St, Baltimore Maryland 21202",Residential,Rehabilitation and new construction of affordable and market rate housing,13381551,Planned,Public-Private,N/A,41,Rental,N/A,0,0,0,Rehabilitation,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2017-09-21T14:07:58.000Z,Multiple Family,2016,Spring,2017,Spring,0,0,47150,0,0,0,0,0,http://s5.postimg.org/7ra3bn513/20_East_Franklin.jpg,2,40,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.705382303498681,39.363236909809842,6877,Baltimore Housing,Falstaff,"3800-3810 Falstaff Rd
Baltimore Maryland",Residential,Rehabilitation of 14 units of affordable housing and 2 units of market housing,3400000,Planned,Public-Private,N/A,16,Rental,N/A,0,0,0,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-01T17:41:13.000Z,Multiple Family,2016,Spring,2017,Spring,0,0,,0,,0,0,0,http://s5.postimg.org/dbd0mhx6f/Fallstaff_Page_1.jpg,2,34,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.634140764750768,39.290189623863057,6878,Baltimore Housing,Center/West Phase IA,"100/200 N Schroeder and N amity
Baltimore Maryland",Residential,First phase   of a multi phase mixed use development,72877638,Planned,Public-Private,N/A,257,Rental,N/A,0,163,101455,New Construction,N/A,Yes,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T12:56:55.000Z,Multiple Family,2015,Winter,2017,Summer,0,19548,295550,0,0,0,44010,199804,http://s5.postimg.org/yia8g6zp3/Center_West_Project.jpg,0,350,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.677498151055701,39.294709326677967,6879,Baltimore Housing,Allendale,"3600 W Franklin, Baltimore Maryland 21229",Residential,Rehabilitation of 146 units of public housing for the elderly and disabled,25000000,Planned,Public-Private,N/A,164,Rental,N/A,0,0,0,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2017-09-21T13:08:16.000Z,Multiple Family,2015,Spring,2016,Spring,0,0,188600,0,0,0,0,90200,http://s5.postimg.org/p9zfudl4n/Allendale.jpg,4,250,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.698809187062977,39.310736541944806,6880,Baltimore Housing,BE Mason,"2121 Windsor Gardens Lane
Baltimore Maryland 21207",Residential,Rehabilitation of 146 units of public housing for the elderly and disabled,21200000,Planned,Public-Private,N/A,223,Rental,N/A,0,0,0,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-12-02T13:56:22.000Z,Multiple Family,2015,Spring,2016,Spring,0,0,256450,0,0,0,0,122650,http://s5.postimg.org/dubefb0hj/BE_Mason.jpg,4,212,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.627116155067753,39.30626619919947,6881,Baltimore Housing,Memorial Apts,"301 McMechen Street
Baltimore Maryland 21217",Residential,Rehabilitation of affordable elderly housing,54000000,Under Construction,Public-Private,N/A,266,Rental,N/A,0,0,0,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T12:51:56.000Z,Multiple Family,2014,Summer,2015,Summer,0,0,305900,0,0,0,0,0,http://s5.postimg.org/4w8hl4shj/Memorial_Apartments.jpg,0,540,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
